frontend,backend,database,response_time,frontend_cpu_usage,frontend_memory_usage,frontend_pods,frontend_ssd,backend_cpu_usage,backend_memory_usage,backend_pods,backend_ssd,database_cpu_usage,database_memory_usage,database_pods,database_ssd
jura-worker-4,jura-worker-1,jura-worker-4,6.824937,0.19,0.26,2,True,0.74,0.61,2,False,0.19,0.26,2,True
jura-worker-2,jura-worker-4,jura-worker-1,6.562939,0.02,0.27,1,False,0.01,0.25,1,True,0.79,0.61,2,False
jura-worker-2,jura-worker-1,jura-worker-4,6.731933,0.03,0.26,1,False,0.73,0.61,2,False,0.13,0.25,1,True
jura-worker-4,jura-worker-3,jura-worker-4,6.385751,0.05,0.25,2,True,0.01,0.26,1,True,0.05,0.25,2,True
jura-worker-2,jura-worker-2,jura-worker-4,6.546397,0.02,0.29,2,False,0.02,0.29,2,False,0.16,0.26,1,True
jura-worker-4,jura-worker-2,jura-worker-1,6.471285,0.01,0.23,1,True,0.02,0.28,1,False,0.79,0.61,2,False
jura-worker-4,jura-worker-3,jura-worker-1,6.739429,0.01,0.23,1,True,0.01,0.26,1,True,0.84,0.63,2,False
jura-worker-4,jura-worker-4,jura-worker-3,7.010635,0.01,0.26,2,True,0.01,0.26,2,True,0.01,0.26,1,True
jura-worker-3,jura-worker-3,jura-worker-1,6.809726,0.01,0.28,2,True,0.01,0.28,2,True,0.81,0.61,2,False
jura-worker-3,jura-worker-4,jura-worker-4,6.648969,0.02,0.23,1,True,0.08,0.28,2,True,0.08,0.28,2,True
jura-worker-1,jura-worker-4,jura-worker-2,6.94572,0.72,0.58,2,False,0.01,0.25,1,True,0.32,0.3,1,False
jura-worker-2,jura-worker-1,jura-worker-3,6.807315,0.02,0.26,1,False,0.73,0.62,2,False,0.01,0.28,1,True
jura-worker-2,jura-worker-1,jura-worker-4,6.769196,0.03,0.27,1,False,0.73,0.62,2,False,0.13,0.26,1,True
jura-worker-3,jura-worker-1,jura-worker-4,6.525366,0.01,0.23,1,True,0.72,0.62,2,False,0.03,0.25,1,True
jura-worker-2,jura-worker-1,jura-worker-2,7.089079,0.2,0.3,2,False,0.73,0.62,2,False,0.2,0.3,2,False
jura-worker-1,jura-worker-4,jura-worker-3,6.774564,0.74,0.58,2,False,0.05,0.25,1,True,0.17,0.26,1,True
jura-worker-4,jura-worker-4,jura-worker-1,6.692995,0.01,0.25,2,True,0.01,0.25,2,True,0.8,0.61,2,False
jura-worker-1,jura-worker-1,jura-worker-3,6.580224,0.72,0.63,3,False,0.72,0.63,3,False,0.25,0.26,1,True
jura-worker-2,jura-worker-3,jura-worker-3,6.420438,0.02,0.27,1,False,0.09,0.33,2,True,0.09,0.33,2,True
jura-worker-2,jura-worker-3,jura-worker-1,6.552719,0.07,0.27,1,False,0.05,0.26,1,True,0.81,0.62,2,False
jura-worker-1,jura-worker-1,jura-worker-2,6.803203,0.73,0.63,3,False,0.73,0.63,3,False,0.19,0.28,1,False
jura-worker-2,jura-worker-3,jura-worker-2,6.633857,0.32,0.3,2,False,0.08,0.26,1,True,0.32,0.3,2,False
jura-worker-3,jura-worker-2,jura-worker-2,6.336188,0.01,0.23,1,True,0.24,0.31,2,False,0.24,0.31,2,False
jura-worker-2,jura-worker-4,jura-worker-3,6.574249,0.07,0.26,1,False,0.04,0.25,1,True,0.15,0.28,1,True
jura-worker-4,jura-worker-3,jura-worker-3,6.671174,0.01,0.23,1,True,0.08,0.33,2,True,0.08,0.33,2,True
jura-worker-2,jura-worker-2,jura-worker-1,6.971721,0.02,0.29,2,False,0.02,0.29,2,False,0.82,0.61,2,False
jura-worker-2,jura-worker-2,jura-worker-3,6.433616,0.03,0.29,2,False,0.03,0.29,2,False,0.01,0.28,1,True
jura-worker-2,jura-worker-3,jura-worker-4,6.619372,0.02,0.26,1,False,0.01,0.26,1,True,0.14,0.26,1,True
jura-worker-3,jura-worker-4,jura-worker-2,6.727705,0.01,0.23,1,True,0.01,0.25,1,True,0.13,0.29,1,False
jura-worker-4,jura-worker-4,jura-worker-1,6.554212,0.01,0.26,2,True,0.01,0.26,2,True,0.81,0.62,2,False
jura-worker-3,jura-worker-1,jura-worker-2,6.629971,0.01,0.23,1,True,0.72,0.62,2,False,0.12,0.29,1,False
jura-worker-2,jura-worker-3,jura-worker-1,6.687684,0.02,0.26,1,False,0.01,0.26,1,True,0.86,0.61,2,False
jura-worker-1,jura-worker-3,jura-worker-3,6.537824,0.74,0.59,2,False,0.25,0.31,2,True,0.25,0.31,2,True
jura-worker-2,jura-worker-3,jura-worker-2,6.676898,0.28,0.29,2,False,0.01,0.26,1,True,0.28,0.29,2,False
jura-worker-2,jura-worker-4,jura-worker-3,6.579196,0.07,0.26,1,False,0.05,0.25,1,True,0.16,0.28,1,True
jura-worker-3,jura-worker-3,jura-worker-4,6.469384,0.01,0.27,2,True,0.01,0.27,2,True,0.08,0.26,1,True
jura-worker-1,jura-worker-3,jura-worker-4,6.508449,0.74,0.59,2,False,0.01,0.26,1,True,0.19,0.26,1,True
jura-worker-2,jura-worker-2,jura-worker-3,6.800992,0.02,0.29,2,False,0.02,0.29,2,False,0.01,0.28,1,True
jura-worker-3,jura-worker-4,jura-worker-3,6.646426,0.17,0.29,2,True,0.03,0.25,1,True,0.17,0.29,2,True
jura-worker-2,jura-worker-1,jura-worker-1,6.961598,0.02,0.26,1,False,0.79,0.66,3,False,0.79,0.66,3,False
jura-worker-4,jura-worker-1,jura-worker-2,6.478181,0.01,0.23,1,True,0.74,0.62,2,False,0.35,0.28,1,False
jura-worker-4,jura-worker-1,jura-worker-4,6.516601,0.02,0.26,2,True,0.72,0.62,2,False,0.02,0.26,2,True
jura-worker-1,jura-worker-2,jura-worker-1,7.430595,0.83,0.64,3,False,0.02,0.28,1,False,0.83,0.64,3,False
jura-worker-3,jura-worker-4,jura-worker-2,6.864546,0.01,0.23,1,True,0.01,0.25,1,True,0.15,0.29,1,False
jura-worker-4,jura-worker-1,jura-worker-3,6.590323,0.01,0.23,1,True,0.73,0.62,2,False,0.16,0.28,1,True
jura-worker-4,jura-worker-2,jura-worker-4,6.537054,0.01,0.26,2,True,0.02,0.28,1,False,0.01,0.26,2,True
jura-worker-3,jura-worker-3,jura-worker-3,6.38756,0.14,0.34,3,True,0.14,0.34,3,True,0.14,0.34,3,True
jura-worker-1,jura-worker-1,jura-worker-2,6.754356,0.72,0.63,3,False,0.72,0.63,3,False,0.12,0.29,1,False
jura-worker-3,jura-worker-3,jura-worker-4,7.200276,0.01,0.27,2,True,0.01,0.27,2,True,0.04,0.26,1,True
jura-worker-3,jura-worker-2,jura-worker-2,6.372912,0.01,0.23,1,True,0.02,0.3,2,False,0.02,0.3,2,False
jura-worker-2,jura-worker-4,jura-worker-3,6.503836,0.02,0.26,1,False,0.01,0.25,1,True,0.09,0.28,1,True
jura-worker-1,jura-worker-3,jura-worker-1,7.41567,0.82,0.63,3,False,0.07,0.26,1,True,0.82,0.63,3,False
jura-worker-4,jura-worker-2,jura-worker-4,6.848469,0.04,0.26,2,True,0.02,0.28,1,False,0.04,0.26,2,True
jura-worker-1,jura-worker-4,jura-worker-4,6.757042,0.73,0.58,2,False,0.18,0.28,2,True,0.18,0.28,2,True
jura-worker-1,jura-worker-1,jura-worker-1,6.834757,0.84,0.68,4,False,0.84,0.68,4,False,0.84,0.68,4,False
jura-worker-4,jura-worker-3,jura-worker-3,6.53624,0.04,0.23,1,True,0.2,0.33,2,True,0.2,0.33,2,True
jura-worker-2,jura-worker-1,jura-worker-3,6.802712,0.02,0.26,1,False,0.73,0.62,2,False,0.01,0.28,1,True
jura-worker-2,jura-worker-3,jura-worker-1,6.47681,0.06,0.27,1,False,0.04,0.26,1,True,0.85,0.62,2,False
jura-worker-4,jura-worker-2,jura-worker-4,6.549587,0.09,0.27,3,True,0.02,0.28,1,False,0.09,0.27,3,True
jura-worker-4,jura-worker-1,jura-worker-2,6.555292,0.05,0.25,2,True,0.72,0.62,2,False,0.12,0.31,2,False
jura-worker-4,jura-worker-3,jura-worker-1,6.434248,0.01,0.24,2,True,0.01,0.31,2,True,0.76,0.61,2,False
jura-worker-3,jura-worker-2,jura-worker-2,7.205146,0.01,0.25,2,True,0.21,0.34,3,False,0.21,0.34,3,False
jura-worker-1,jura-worker-3,jura-worker-1,7.104163,0.82,0.63,3,False,0.01,0.33,3,True,0.82,0.63,3,False
jura-worker-1,jura-worker-1,jura-worker-3,7.04558,0.73,0.68,4,False,0.73,0.68,4,False,0.21,0.35,2,True
jura-worker-4,jura-worker-4,jura-worker-2,6.651814,0.02,0.25,2,True,0.02,0.25,2,True,0.29,0.29,1,False
jura-worker-1,jura-worker-2,jura-worker-4,7.271765,0.73,0.6,3,False,0.02,0.28,1,False,0.01,0.31,3,True
jura-worker-2,jura-worker-4,jura-worker-1,8.255692,0.03,0.26,1,False,0.01,0.27,2,True,0.81,0.66,3,False
jura-worker-4,jura-worker-2,jura-worker-1,6.924184,0.02,0.23,1,True,0.02,0.3,2,False,0.83,0.68,4,False
jura-worker-1,jura-worker-3,jura-worker-1,6.931763,0.73,0.63,3,False,0.01,0.27,2,True,0.73,0.63,3,False
jura-worker-4,jura-worker-1,jura-worker-2,6.704771,0.01,0.23,1,True,0.73,0.64,3,False,0.38,0.33,2,False
jura-worker-2,jura-worker-1,jura-worker-3,6.746055,0.02,0.26,1,False,0.73,0.62,2,False,0.11,0.26,1,True
jura-worker-4,jura-worker-1,jura-worker-4,6.889536,0.08,0.29,4,True,0.8,0.66,3,False,0.08,0.29,4,True
jura-worker-1,jura-worker-3,jura-worker-3,7.282712,0.73,0.64,3,False,0.04,0.34,3,True,0.04,0.34,3,True
jura-worker-1,jura-worker-3,jura-worker-4,7.113061,0.73,0.58,2,False,0.01,0.26,1,True,0.08,0.26,1,True
jura-worker-1,jura-worker-2,jura-worker-4,6.619588,0.73,0.61,3,False,0.02,0.28,1,False,0.01,0.26,1,True
jura-worker-4,jura-worker-1,jura-worker-1,7.005779,0.01,0.24,2,True,0.78,0.76,5,False,0.78,0.76,5,False
jura-worker-3,jura-worker-3,jura-worker-4,6.704499,0.01,0.28,2,True,0.01,0.28,2,True,0.23,0.29,3,True
jura-worker-2,jura-worker-2,jura-worker-3,6.539966,0.02,0.32,4,False,0.02,0.32,4,False,0.02,0.28,1,True
jura-worker-2,jura-worker-3,jura-worker-2,6.495641,0.14,0.3,2,False,0.01,0.34,3,True,0.14,0.3,2,False
jura-worker-3,jura-worker-1,jura-worker-3,6.506705,0.01,0.29,2,True,0.72,0.62,2,False,0.01,0.29,2,True
jura-worker-2,jura-worker-3,jura-worker-1,6.458725,0.02,0.26,1,False,0.01,0.26,1,True,0.75,0.69,3,False
jura-worker-3,jura-worker-4,jura-worker-2,6.764572,0.01,0.23,1,True,0.01,0.25,1,True,0.22,0.32,3,False
jura-worker-3,jura-worker-3,jura-worker-3,6.375279,0.12,0.34,3,True,0.12,0.34,3,True,0.12,0.34,3,True
jura-worker-4,jura-worker-1,jura-worker-1,6.964382,0.01,0.23,1,True,0.81,0.74,5,False,0.81,0.74,5,False
jura-worker-1,jura-worker-1,jura-worker-2,6.685258,0.73,0.63,3,False,0.73,0.63,3,False,0.12,0.3,2,False
jura-worker-1,jura-worker-1,jura-worker-1,6.506851,0.8,0.68,4,False,0.8,0.68,4,False,0.8,0.68,4,False
jura-worker-3,jura-worker-1,jura-worker-2,6.623173,0.01,0.34,3,True,0.72,0.63,3,False,0.08,0.29,1,False
jura-worker-2,jura-worker-3,jura-worker-1,6.617844,0.3,0.3,3,False,0.01,0.26,1,True,0.78,0.7,3,False
jura-worker-1,jura-worker-3,jura-worker-3,6.436249,0.81,0.73,5,False,0.05,0.33,2,True,0.05,0.33,2,True
jura-worker-1,jura-worker-4,jura-worker-1,6.7602,0.8,0.65,3,False,0.01,0.28,2,True,0.8,0.65,3,False
jura-worker-2,jura-worker-4,jura-worker-2,6.975601,0.19,0.3,2,False,0.01,0.3,3,True,0.19,0.3,2,False
jura-worker-2,jura-worker-2,jura-worker-3,6.413623,0.02,0.29,3,False,0.02,0.29,3,False,0.01,0.27,1,True
jura-worker-4,jura-worker-2,jura-worker-2,6.471841,0.01,0.26,3,True,0.14,0.31,2,False,0.14,0.31,2,False
jura-worker-4,jura-worker-4,jura-worker-2,6.711808,0.01,0.26,2,True,0.01,0.26,2,True,0.43,0.32,2,False
jura-worker-4,jura-worker-2,jura-worker-1,6.433975,0.01,0.23,1,True,0.02,0.31,3,False,0.8,0.62,2,False
jura-worker-4,jura-worker-3,jura-worker-4,6.459066,0.13,0.3,3,True,0.01,0.27,1,True,0.13,0.3,3,True
jura-worker-2,jura-worker-4,jura-worker-2,6.628879,0.19,0.3,2,False,0.02,0.25,2,True,0.19,0.3,2,False
jura-worker-2,jura-worker-1,jura-worker-4,6.568479,0.19,0.32,3,False,0.73,0.64,3,False,0.01,0.26,1,True
jura-worker-3,jura-worker-1,jura-worker-2,6.705885,0.01,0.23,1,True,0.72,0.63,2,False,0.22,0.34,4,False
jura-worker-4,jura-worker-3,jura-worker-3,6.367752,0.05,0.25,2,True,0.03,0.33,3,True,0.03,0.33,3,True
jura-worker-3,jura-worker-2,jura-worker-1,6.423657,0.01,0.27,2,True,0.15,0.32,2,False,0.76,0.63,3,False
jura-worker-4,jura-worker-2,jura-worker-3,6.699552,0.01,0.25,2,True,0.02,0.28,1,False,0.17,0.35,2,True
jura-worker-2,jura-worker-3,jura-worker-2,6.967732,0.28,0.32,3,False,0.01,0.26,1,True,0.28,0.32,3,False
jura-worker-2,jura-worker-3,jura-worker-4,6.710242,0.08,0.3,2,False,0.01,0.31,2,True,0.01,0.26,1,True
jura-worker-3,jura-worker-3,jura-worker-1,6.56777,0.01,0.32,3,True,0.01,0.32,3,True,0.83,0.66,3,False
jura-worker-3,jura-worker-4,jura-worker-2,6.849574,0.13,0.3,2,True,0.01,0.28,3,True,0.26,0.29,1,False
jura-worker-1,jura-worker-2,jura-worker-4,7.028127,0.73,0.6,3,False,0.02,0.28,1,False,0.14,0.31,3,True
jura-worker-1,jura-worker-2,jura-worker-4,7.117984,0.73,0.59,2,False,0.02,0.29,2,False,0.01,0.29,2,True
jura-worker-4,jura-worker-3,jura-worker-3,6.353315,0.01,0.25,2,True,0.01,0.4,3,True,0.01,0.4,3,True
jura-worker-1,jura-worker-2,jura-worker-1,6.512384,0.83,0.35,4,False,0.02,0.28,1,False,0.83,0.35,4,False
jura-worker-3,jura-worker-2,jura-worker-2,6.441955,0.01,0.23,1,True,0.23,0.31,2,False,0.23,0.31,2,False
jura-worker-4,jura-worker-4,jura-worker-1,6.860088,0.01,0.28,3,True,0.01,0.28,3,True,0.82,0.65,2,False
jura-worker-1,jura-worker-4,jura-worker-4,6.969514,0.73,0.61,3,False,0.2,0.33,4,True,0.2,0.33,4,True
jura-worker-3,jura-worker-4,jura-worker-4,6.363311,0.07,0.29,2,True,0.07,0.3,3,True,0.07,0.3,3,True
jura-worker-1,jura-worker-2,jura-worker-4,6.579195,0.72,0.59,2,False,0.02,0.3,2,False,0.01,0.26,1,True
jura-worker-3,jura-worker-4,jura-worker-2,7.073161,0.01,0.34,3,True,0.01,0.31,4,True,0.02,0.29,1,False
jura-worker-4,jura-worker-2,jura-worker-3,6.687303,0.01,0.26,2,True,0.17,0.34,4,False,0.01,0.33,2,True
jura-worker-3,jura-worker-4,jura-worker-2,6.385806,0.01,0.24,2,True,0.01,0.3,3,True,0.03,0.32,3,False
jura-worker-4,jura-worker-4,jura-worker-2,6.725657,0.02,0.26,4,True,0.02,0.26,4,True,0.27,0.32,2,False
jura-worker-3,jura-worker-2,jura-worker-3,6.613631,0.01,0.41,4,True,0.02,0.31,3,False,0.01,0.41,4,True
jura-worker-1,jura-worker-4,jura-worker-3,6.815768,0.73,0.6,2,False,0.01,0.25,1,True,0.01,0.41,4,True
jura-worker-1,jura-worker-1,jura-worker-3,7.038571,0.73,0.7,5,False,0.73,0.7,5,False,0.01,0.36,3,True
jura-worker-3,jura-worker-2,jura-worker-1,6.610782,0.01,0.3,3,True,0.18,0.31,2,False,0.78,0.66,3,False
jura-worker-1,jura-worker-1,jura-worker-4,6.623872,0.73,0.7,5,False,0.73,0.7,5,False,0.01,0.29,2,True
jura-worker-4,jura-worker-3,jura-worker-2,6.567343,0.01,0.26,3,True,0.01,0.26,1,True,0.15,0.32,3,False
jura-worker-1,jura-worker-4,jura-worker-3,7.096829,0.73,0.6,2,False,0.01,0.26,3,True,0.01,0.4,3,True
jura-worker-2,jura-worker-2,jura-worker-2,6.568189,0.17,0.37,6,False,0.17,0.37,6,False,0.17,0.37,6,False
jura-worker-1,jura-worker-2,jura-worker-3,6.743534,0.76,0.77,6,False,0.02,0.28,1,False,0.01,0.27,2,True
jura-worker-2,jura-worker-2,jura-worker-1,6.540029,0.03,0.29,3,False,0.03,0.29,3,False,0.84,0.7,3,False
jura-worker-2,jura-worker-1,jura-worker-1,6.389889,0.14,0.3,3,False,0.77,0.7,3,False,0.77,0.7,3,False
jura-worker-3,jura-worker-4,jura-worker-2,6.806859,0.01,0.27,2,True,0.01,0.27,2,True,0.65,0.37,4,False
jura-worker-3,jura-worker-1,jura-worker-1,6.72946,0.01,0.24,2,True,0.79,0.8,5,False,0.79,0.8,5,False
jura-worker-4,jura-worker-3,jura-worker-3,6.487501,0.01,0.23,1,True,0.01,0.39,4,True,0.01,0.39,4,True
jura-worker-4,jura-worker-2,jura-worker-2,6.41415,0.01,0.23,2,True,0.26,0.32,3,False,0.26,0.32,3,False
jura-worker-4,jura-worker-3,jura-worker-4,6.641667,0.01,0.31,4,True,0.01,0.34,3,True,0.01,0.31,4,True
jura-worker-1,jura-worker-1,jura-worker-2,6.750193,0.73,0.65,3,False,0.73,0.65,3,False,0.04,0.31,2,False
jura-worker-1,jura-worker-2,jura-worker-1,6.688574,0.77,0.7,5,False,0.02,0.3,2,False,0.77,0.7,5,False
jura-worker-1,jura-worker-2,jura-worker-3,6.732424,0.73,0.61,3,False,0.02,0.28,1,False,0.01,0.38,3,True
jura-worker-4,jura-worker-1,jura-worker-4,6.874799,0.01,0.32,4,True,0.73,0.68,3,False,0.01,0.32,4,True
jura-worker-4,jura-worker-3,jura-worker-2,6.915439,0.01,0.26,2,True,0.01,0.26,1,True,0.31,0.38,6,False
jura-worker-3,jura-worker-2,jura-worker-4,6.678958,0.01,0.28,3,True,0.0,0.31,3,False,0.01,0.28,2,True
jura-worker-2,jura-worker-3,jura-worker-3,8.031739,0.03,0.27,2,False,0.01,0.37,3,True,0.01,0.37,3,True
jura-worker-2,jura-worker-2,jura-worker-2,6.443132,0.03,0.33,5,False,0.03,0.33,5,False,0.03,0.33,5,False
jura-worker-1,jura-worker-3,jura-worker-2,6.778517,0.73,0.6,2,False,0.01,0.33,2,True,0.27,0.38,6,False
jura-worker-1,jura-worker-1,jura-worker-4,6.627773,0.73,0.69,4,False,0.73,0.69,4,False,0.01,0.29,2,True
jura-worker-2,jura-worker-4,jura-worker-1,6.68788,0.02,0.29,2,False,0.01,0.25,2,True,0.85,0.79,5,False
jura-worker-3,jura-worker-2,jura-worker-1,6.683956,0.01,0.29,2,True,0.03,0.29,2,False,0.8,0.72,4,False
jura-worker-2,jura-worker-2,jura-worker-2,6.58282,0.55,0.37,6,False,0.55,0.37,6,False,0.55,0.37,6,False
jura-worker-2,jura-worker-3,jura-worker-2,6.780578,0.15,0.32,4,False,0.01,0.26,1,True,0.15,0.32,4,False
jura-worker-1,jura-worker-1,jura-worker-1,7.020014,0.78,0.69,4,False,0.78,0.69,4,False,0.78,0.69,4,False
jura-worker-4,jura-worker-1,jura-worker-4,6.570987,0.01,0.25,2,True,0.75,0.74,5,False,0.01,0.25,2,True
jura-worker-3,jura-worker-4,jura-worker-3,6.495923,0.01,0.35,4,True,0.01,0.28,3,True,0.01,0.35,4,True
jura-worker-2,jura-worker-3,jura-worker-3,6.594581,0.07,0.32,4,False,0.01,0.36,3,True,0.01,0.36,3,True
jura-worker-4,jura-worker-2,jura-worker-4,6.721386,0.02,0.29,4,True,0.14,0.34,3,False,0.02,0.29,4,True
jura-worker-4,jura-worker-1,jura-worker-3,6.845975,0.01,0.25,2,True,0.76,0.79,6,False,0.01,0.29,2,True
jura-worker-4,jura-worker-1,jura-worker-4,6.453517,0.01,0.32,4,True,0.73,0.68,3,False,0.01,0.32,4,True
jura-worker-3,jura-worker-3,jura-worker-2,6.636307,0.01,0.33,4,True,0.01,0.33,4,True,0.08,0.3,2,False
jura-worker-3,jura-worker-1,jura-worker-2,6.587917,0.11,0.37,4,True,0.73,0.7,4,False,0.11,0.31,2,False
jura-worker-4,jura-worker-3,jura-worker-4,6.633801,0.01,0.33,4,True,0.01,0.28,3,True,0.01,0.33,4,True
jura-worker-3,jura-worker-3,jura-worker-1,6.590626,0.01,0.3,3,True,0.01,0.3,3,True,0.79,0.7,4,False
jura-worker-1,jura-worker-3,jura-worker-3,6.857281,0.73,0.67,4,False,0.01,0.4,3,True,0.01,0.4,3,True
jura-worker-3,jura-worker-1,jura-worker-3,6.651591,0.1,0.36,5,True,0.73,0.73,4,False,0.1,0.36,5,True
jura-worker-3,jura-worker-1,jura-worker-1,6.746237,0.01,0.23,1,True,0.8,0.77,5,False,0.8,0.77,5,False
jura-worker-2,jura-worker-3,jura-worker-1,7.16209,0.02,0.29,2,False,0.01,0.28,3,True,0.84,0.76,6,False
jura-worker-4,jura-worker-3,jura-worker-3,6.885128,0.01,0.23,1,True,0.01,0.5,6,True,0.01,0.5,6,True
jura-worker-3,jura-worker-1,jura-worker-4,7.041837,0.01,0.23,1,True,0.73,0.84,6,False,0.01,0.33,6,True
jura-worker-4,jura-worker-2,jura-worker-1,6.418091,0.01,0.32,5,True,0.02,0.31,3,False,0.73,0.66,3,False
jura-worker-4,jura-worker-3,jura-worker-4,6.958002,0.02,0.38,7,True,0.01,0.32,3,True,0.02,0.38,7,True
jura-worker-4,jura-worker-4,jura-worker-1,6.549269,0.01,0.33,6,True,0.01,0.33,6,True,0.81,0.76,5,False
jura-worker-2,jura-worker-4,jura-worker-2,6.883061,0.02,0.32,4,False,0.01,0.28,3,True,0.02,0.32,4,False
jura-worker-4,jura-worker-3,jura-worker-3,6.4389,0.01,0.31,5,True,0.01,0.45,4,True,0.01,0.45,4,True
jura-worker-4,jura-worker-4,jura-worker-2,6.531398,0.01,0.32,6,True,0.01,0.32,6,True,0.02,0.32,3,False
jura-worker-4,jura-worker-3,jura-worker-2,6.751113,0.01,0.24,2,True,0.01,0.33,2,True,0.09,0.31,2,False
jura-worker-3,jura-worker-3,jura-worker-2,6.506576,0.01,0.33,4,True,0.01,0.33,4,True,0.46,0.37,4,False
jura-worker-2,jura-worker-3,jura-worker-3,6.485861,0.02,0.29,2,False,0.01,0.36,5,True,0.01,0.36,5,True
jura-worker-1,jura-worker-2,jura-worker-1,6.92072,0.73,0.68,5,False,0.02,0.31,3,False,0.73,0.68,5,False
jura-worker-2,jura-worker-3,jura-worker-3,6.515902,0.02,0.3,4,False,0.01,0.4,4,True,0.01,0.4,4,True
jura-worker-2,jura-worker-3,jura-worker-4,6.641723,0.03,0.29,3,False,0.01,0.27,2,True,0.01,0.35,5,True
jura-worker-2,jura-worker-4,jura-worker-3,6.884003,0.02,0.31,4,False,0.01,0.35,5,True,0.01,0.34,3,True
jura-worker-1,jura-worker-1,jura-worker-2,6.904585,0.73,0.69,6,False,0.73,0.69,6,False,0.02,0.32,3,False
jura-worker-3,jura-worker-2,jura-worker-1,6.640216,0.01,0.3,3,True,0.03,0.31,3,False,0.73,0.71,4,False
jura-worker-3,jura-worker-4,jura-worker-1,6.454609,0.01,0.35,3,True,0.01,0.28,3,True,0.76,0.67,4,False
jura-worker-1,jura-worker-1,jura-worker-4,7.004946,0.73,0.64,4,False,0.73,0.64,4,False,0.01,0.31,3,True
jura-worker-3,jura-worker-3,jura-worker-2,6.464619,0.02,0.33,4,True,0.02,0.33,4,True,0.1,0.29,2,False
jura-worker-1,jura-worker-1,jura-worker-1,7.361212,0.74,0.72,5,False,0.74,0.72,5,False,0.74,0.72,5,False
jura-worker-3,jura-worker-2,jura-worker-4,6.933911,0.01,0.23,1,True,0.28,0.4,6,False,0.01,0.31,4,True
jura-worker-2,jura-worker-1,jura-worker-4,6.583626,0.03,0.3,2,False,0.73,0.73,5,False,0.01,0.32,4,True
jura-worker-2,jura-worker-2,jura-worker-3,6.650556,0.03,0.32,5,False,0.03,0.32,5,False,0.01,0.36,3,True
jura-worker-2,jura-worker-3,jura-worker-4,7.024316,0.03,0.0,3,False,0.01,0.38,4,True,0.01,0.3,3,True
jura-worker-2,jura-worker-4,jura-worker-1,6.575348,0.02,0.32,3,False,0.01,0.28,2,True,0.73,0.72,6,False
jura-worker-2,jura-worker-3,jura-worker-1,6.529121,0.17,0.39,6,False,0.0,0.28,3,True,0.72,0.62,2,False
jura-worker-2,jura-worker-1,jura-worker-1,6.862567,0.09,0.3,2,False,0.73,0.71,4,False,0.73,0.71,4,False
jura-worker-3,jura-worker-1,jura-worker-3,6.508934,0.01,0.39,4,True,0.75,0.67,4,False,0.01,0.39,4,True
jura-worker-2,jura-worker-3,jura-worker-3,8.271024,0.03,0.27,2,False,0.01,0.41,5,True,0.01,0.41,5,True
jura-worker-2,jura-worker-1,jura-worker-4,7.355016,0.02,0.32,3,False,0.72,0.7,6,False,0.01,0.26,1,True
jura-worker-4,jura-worker-2,jura-worker-3,7.787875,0.01,0.32,4,True,0.02,0.3,2,False,0.01,0.36,5,True
jura-worker-4,jura-worker-3,jura-worker-1,8.337596,0.01,0.25,2,True,0.02,0.38,5,True,0.8,0.72,4,False
jura-worker-4,jura-worker-4,jura-worker-3,8.053521,0.02,0.29,5,True,0.02,0.29,5,True,0.01,0.38,3,True
jura-worker-2,jura-worker-1,jura-worker-4,7.361761,0.02,0.27,2,False,0.79,0.81,7,False,0.01,0.26,2,True
jura-worker-3,jura-worker-3,jura-worker-3,7.571207,0.01,0.4,5,True,0.01,0.4,5,True,0.01,0.4,5,True
jura-worker-4,jura-worker-2,jura-worker-1,7.827734,0.01,0.3,5,True,0.19,0.34,4,False,0.74,0.7,4,False
jura-worker-1,jura-worker-1,jura-worker-1,7.722498,0.74,0.75,6,False,0.74,0.75,6,False,0.74,0.75,6,False
jura-worker-3,jura-worker-3,jura-worker-2,6.436052,0.01,0.28,3,True,0.01,0.28,3,True,0.24,0.37,6,False
jura-worker-2,jura-worker-4,jura-worker-2,6.785848,0.03,0.32,4,False,0.01,0.32,5,True,0.03,0.32,4,False
jura-worker-2,jura-worker-4,jura-worker-3,6.536345,0.02,0.27,2,False,0.01,0.28,3,True,0.01,0.44,4,True
jura-worker-3,jura-worker-4,jura-worker-4,6.656139,0.01,0.23,1,True,0.1,0.28,2,True,0.1,0.28,2,True
jura-worker-1,jura-worker-3,jura-worker-1,6.551179,0.55,0.35,3,False,0.01,0.27,1,True,0.55,0.35,3,False
jura-worker-3,jura-worker-3,jura-worker-3,6.504642,0.18,0.34,3,True,0.18,0.34,3,True,0.18,0.34,3,True
jura-worker-3,jura-worker-4,jura-worker-1,6.432242,0.06,0.23,1,True,0.09,0.25,1,True,0.56,0.34,2,False
jura-worker-1,jura-worker-3,jura-worker-2,6.527321,0.46,0.28,2,False,0.01,0.26,1,True,0.2,0.29,1,False
jura-worker-1,jura-worker-1,jura-worker-1,6.529608,0.59,0.41,4,False,0.59,0.41,4,False,0.59,0.41,4,False
jura-worker-4,jura-worker-1,jura-worker-2,6.349922,0.01,0.23,1,True,0.46,0.33,2,False,0.18,0.29,1,False
jura-worker-1,jura-worker-1,jura-worker-3,6.431516,0.46,0.34,3,False,0.46,0.34,3,False,0.25,0.29,1,True
